"evaluation_id","datetime","phasenumber","phasename","mse_mean","mse_std","mse_inverse","mae_mean","mae_std","mae_inverse","r2_mean","r2_std"
5b1954d0-4cd6-4ceb-b6e3-47641e513c2f,2020-06-06 20:58:02,1,Recopilacion,-0.004561139984385274,2.7506073503333297e-05,0.25,-0.03394976217948719,0.00014368458833774928,0.25,0.5566799246398937,0.002870745276062413
5b1954d0-4cd6-4ceb-b6e3-47641e513c2f,2020-06-06 20:58:02,2,Diseno,-0.001049000842251288,1.5451863128962293e-05,0.25,-0.012399290229885096,8.314569248109511e-05,0.25,0.9479633874826721,0.0007392240905996207
5b1954d0-4cd6-4ceb-b6e3-47641e513c2f,2020-06-06 20:58:02,3,Implantacion,-0.0003785725308641977,1.201207685296741e-05,0.25,-0.0025792777777810644,4.837961385784079e-05,0.25,0.9798290964490592,0.0006999021495568544
5b1954d0-4cd6-4ceb-b6e3-47641e513c2f,2020-06-06 20:58:02,4,Soporte,-6.601558714942304e-07,2.2059054071341275e-07,0.25,-1.1194426450069886e-05,4.340322823613242e-06,0.25,0.9999630567482256,1.265602598022373e-05
e2abf0c1-5570-45fd-aa25-c46c6f6e97a1,2020-06-07 14:14:59,1,Recopilacion,-0.00144577546702647,1.3880507316187754e-05,0.25,-0.009693659475269036,8.140426100821135e-05,0.25,0.8574164564980385,0.0016457519155347444
e2abf0c1-5570-45fd-aa25-c46c6f6e97a1,2020-06-07 14:14:59,2,Diseno,-0.00029880942891014853,6.75539320979742e-06,0.25,-0.003119444543696421,4.5600605531356276e-05,0.25,0.9842499666127967,0.00027675803929135575
e2abf0c1-5570-45fd-aa25-c46c6f6e97a1,2020-06-07 14:14:59,3,Implantacion,-0.0001287149685140812,4.285284954064801e-06,0.25,-0.000888486891537215,2.226643289481047e-05,0.25,0.9926627770667471,0.000254357964656056
e2abf0c1-5570-45fd-aa25-c46c6f6e97a1,2020-06-07 14:14:59,4,Soporte,-3.2067396362419425e-07,6.059664436790965e-08,0.25,-4.919252611475193e-06,9.987620318773956e-07,0.25,0.9999837484204163,3.338803196167091e-06
65fcde56-0023-4252-ac09-c22fd694c77c,2020-06-09 08:02:17,1,Recopilacion,-0.0014470912370831372,1.371937283345012e-05,0.75,-0.00968936515228675,8.045732570163414e-05,0.75,0.857552290559411,0.0014585355132490374
65fcde56-0023-4252-ac09-c22fd694c77c,2020-06-09 08:02:17,2,Diseno,-0.0002973700750515624,6.618627128977617e-06,1.5,-0.003121572830381429,4.51769718367278e-05,1.5,0.9842525802223904,0.0002901201876156784
65fcde56-0023-4252-ac09-c22fd694c77c,2020-06-09 08:02:17,3,Implantacion,-0.00012798089652589858,4.028314471439616e-06,2.0,-0.0008909209260456665,2.758737052453672e-05,2.0,0.992758398162643,0.00023752190710963679
65fcde56-0023-4252-ac09-c22fd694c77c,2020-06-09 08:02:17,4,Soporte,-3.303328261231682e-07,6.604797433264094e-08,0.25,-5.237995048751132e-06,1.1214771974781687e-06,0.25,0.9999836530498687,3.7936053334250557e-06
c5323512-183c-4e05-ac5b-9e60290fb429,2020-06-09 08:30:02,1,Recopilacion,-0.0014451648738002506,1.4484786462511269e-05,0.75,-0.009685331608087981,8.489819141805704e-05,0.75,0.8575066967332186,0.001621619424245662
c5323512-183c-4e05-ac5b-9e60290fb429,2020-06-09 08:30:02,2,Diseno,-0.000296524031016494,6.0221371665421085e-06,1.5,-0.003122666949901486,4.487113472027582e-05,1.5,0.9841825309061484,0.0003346346318449197
c5323512-183c-4e05-ac5b-9e60290fb429,2020-06-09 08:30:02,3,Implantacion,-0.00012905496229229598,4.3073876676366874e-06,2.0,-0.0008863426258634815,2.5924329286494628e-05,2.0,0.9927398389647613,0.0002568166389964031
c5323512-183c-4e05-ac5b-9e60290fb429,2020-06-09 08:30:02,4,Soporte,-3.1487864276622936e-07,5.988464353135778e-08,0.25,-5.266971233216902e-06,1.1331380954235785e-06,0.25,0.9999839444265826,3.881430329129538e-06
a0ff3523-35b8-486d-a59f-b93120914a7e,2020-06-10 15:59:19,1,Recopilacion,-0.0013329384208065613,1.1454416877160061e-05,0.75,-0.008923183045716763,6.454313401303786e-05,0.75,0.8631230744038042,0.0014021631743239575
a0ff3523-35b8-486d-a59f-b93120914a7e,2020-06-10 15:59:19,2,Diseno,-0.00024911031650806995,6.972796029574801e-06,1.5,-0.0020464366308269415,2.184724923482984e-05,1.5,0.9866284546325182,0.00031496738500954696
a0ff3523-35b8-486d-a59f-b93120914a7e,2020-06-10 15:59:19,3,Implantacion,-0.00014875994225250518,6.061423150345432e-06,2.0,-0.0010922575148212168,2.708774107340431e-05,2.0,0.9925526501170381,0.00027073489438392246
a0ff3523-35b8-486d-a59f-b93120914a7e,2020-06-10 15:59:19,4,Soporte,-5.196781579931622e-07,1.213302983217823e-07,0.25,-8.45679415808534e-06,1.4896988554824463e-06,0.25,0.9999730939617073,6.9907044049420016e-06
81b93ce2-b573-4582-85f7-e2fc83719a6f,2020-06-10 17:30:20,1,Recopilacion,-0.001332633669366118,1.2794332089469701e-05,0.75,-0.008926161974659586,6.840919766762083e-05,0.75,0.8631557566926137,0.0013398253065086626
81b93ce2-b573-4582-85f7-e2fc83719a6f,2020-06-10 17:30:20,2,Diseno,-0.000249262485426504,5.204084268352303e-06,1.5,-0.0020495089568570734,2.9705132539251212e-05,1.5,0.9866206026982441,0.0003636428167658333
81b93ce2-b573-4582-85f7-e2fc83719a6f,2020-06-10 17:30:20,3,Implantacion,-0.0001483939347937264,5.445417208458285e-06,2.0,-0.001094176468674298,2.3842501454755154e-05,2.0,0.9925516181508727,0.0002501337568360759
81b93ce2-b573-4582-85f7-e2fc83719a6f,2020-06-10 17:30:20,4,Soporte,-5.162816182254061e-07,9.82082792663386e-08,0.25,-8.26658586369942e-06,1.4818903321446584e-06,0.25,0.9999730035141292,4.827105534571313e-06
b45f2860-c09e-466d-8169-23184e8d0702,2020-06-11 08:40:28,1,Recopilacion,-0.0013323026738310214,1.2102367197817788e-05,0.75,-0.008924664462718803,6.946642881628875e-05,0.75,0.8631151400590877,0.001488122493365727
b45f2860-c09e-466d-8169-23184e8d0702,2020-06-11 08:40:28,2,Diseno,-0.0002469089649914342,6.116654028679099e-06,1.5,-0.0020424223070013396,2.8959675127346672e-05,1.5,0.986604949356989,0.0003552297308069451
b45f2860-c09e-466d-8169-23184e8d0702,2020-06-11 08:40:28,3,Implantacion,-0.00014896465829219971,5.356778950000592e-06,2.0,-0.0010969049831833057,2.1245432039514123e-05,2.0,0.992554788986881,0.0003299690968840704
b45f2860-c09e-466d-8169-23184e8d0702,2020-06-11 08:40:28,4,Soporte,-5.315662280770718e-07,9.578461302038935e-08,0.25,-8.375276553907555e-06,1.4384462747323292e-06,0.25,0.9999730931433415,4.286631760965627e-06
9710f0de-2e40-4ff9-a9f6-266b63c400d0,2020-06-11 11:42:12,1,Recopilacion,-0.0013331692212016734,1.2033406809013145e-05,0.75,-0.008920880405301007,7.163053134347641e-05,0.75,0.8631560644358854,0.0011880548563737122
9710f0de-2e40-4ff9-a9f6-266b63c400d0,2020-06-11 11:42:12,2,Diseno,-0.0002493025797975563,6.646097131563308e-06,1.5,-0.0020430454645957996,2.9031308051441537e-05,1.5,0.9865572618678543,0.00036138131379028214
9710f0de-2e40-4ff9-a9f6-266b63c400d0,2020-06-11 11:42:12,3,Implantacion,-0.0001474732300834577,5.769494132061986e-06,2.0,-0.0010958555554384992,2.4241860399285798e-05,2.0,0.9925442530229001,0.000248403876655582
9710f0de-2e40-4ff9-a9f6-266b63c400d0,2020-06-11 11:42:12,4,Soporte,-5.060918069500627e-07,1.105330335672374e-07,0.25,-7.913340352634685e-06,1.7264126501077416e-06,0.25,0.9999737130644046,6.480211283880755e-06
